"Utterance.ID","Timestamp","Trial.ID","Condition","Cluster.ID","Is.Representative","Is.Junk","Utterance","Cluster.Size","Intra.Complete","Intra.Average","Inter.Complete","Inter.Single","Inter.Average","Inter.Hausforff"
319,NA,NA,NA,0,0,1,"this sony alpha is <price> and has <autofocus_points> autofocus points .",3342,1,0.454688376912347,0,0,0,0
320,NA,NA,NA,0,0,1,"the <camera_name> comes in either <color> .",3342,1,0.454688376912347,0,0,0,0
324,NA,NA,NA,0,0,1,"this one is light cheap still has <resolution> resolution and is loaded with cool effects .",3342,1,0.454688376912347,0,0,0,0
333,NA,NA,NA,0,0,1,"yes what can i do for you",3342,1,0.454688376912347,0,0,0,0
334,NA,NA,NA,0,0,1,"its a small <camera_type> camera that has <resolution> resolution and both <settings> .",3342,1,0.454688376912347,0,0,0,0
359,NA,NA,NA,0,0,1,"this one comes with a <sensor_size> .",3342,1,0.454688376912347,0,0,0,0
366,NA,NA,NA,0,0,1,"the <camera_name> has a <sensor_size> .",3342,1,0.454688376912347,0,0,0,0
369,NA,NA,NA,0,0,1,"it has an <sensor_size> .",3342,1,0.454688376912347,0,0,0,0
371,NA,NA,NA,0,0,1,"only have a look around feel free to ask any other questions ill just be here",3342,1,0.454688376912347,0,0,0,0
380,NA,NA,NA,0,0,1,"with this great model you get <autofocus_points> autofocus points .",3342,1,0.454688376912347,0,0,0,0
383,NA,NA,NA,0,0,1,"its a camera with an interchangeable lens that has different effects and present modes.",3342,1,0.454688376912347,0,0,0,0
394,NA,NA,NA,0,0,1,"youll love this cameras weight of only <weight> letting you easily keep it with you no matter what .",3342,1,0.454688376912347,0,0,0,0
413,NA,NA,NA,0,0,1,"this camera has an <sensor_size> .",3342,1,0.454688376912347,0,0,0,0
422,NA,NA,NA,0,0,1,"you get <autofocus_points> autofocus points with this camera .",3342,1,0.454688376912347,0,0,0,0
424,NA,NA,NA,0,0,1,"the <camera_name> has manual as well as <settings> .",3342,1,0.454688376912347,0,0,0,0
436,NA,NA,NA,0,0,1,"if you have any questions just let me know",3342,1,0.454688376912347,0,0,0,0
443,NA,NA,NA,0,0,1,"you would be able to pick up this <camera_type> camera and start using it immediatly .",3342,1,0.454688376912347,0,0,0,0
454,NA,NA,NA,0,0,1,"the model is a <camera_type> camera .",3342,1,0.454688376912347,0,0,0,0
478,NA,NA,NA,0,0,1,"this sony is only <price> and has <autofocus_points> autofocus points .",3342,1,0.454688376912347,0,0,0,0
489,NA,NA,NA,0,0,1,"if you have any other questions just please call me",3342,1,0.454688376912347,0,0,0,0
490,NA,NA,NA,0,0,1,"yes what can i do for you today",3342,1,0.454688376912347,0,0,0,0
491,NA,NA,NA,0,0,1,"take a look at the <camera_name> .",3342,1,0.454688376912347,0,0,0,0
501,NA,NA,NA,0,0,1,"this has an <sensor_size> .",3342,1,0.454688376912347,0,0,0,0
513,NA,NA,NA,0,0,1,"this is a nikon <camera_type> camera .",3342,1,0.454688376912347,0,0,0,0
522,NA,NA,NA,0,0,1,"any other questions",3342,1,0.454688376912347,0,0,0,0
524,NA,NA,NA,0,0,1,"this is a <camera_type> camera with <optical_zoom> optical zoom and <resolution> resolution .",3342,1,0.454688376912347,0,0,0,0
527,NA,NA,NA,0,0,1,"at this time the effects arent listed for this camera. so sorry about that.",3342,1,0.454688376912347,0,0,0,0
528,NA,NA,NA,0,0,1,"this camera weighs just <weight>",3342,1,0.454688376912347,0,0,0,0
535,NA,NA,NA,0,0,1,"this camera has good optical zoom. you can magnify up to 35 times.",3342,1,0.454688376912347,0,0,0,0
541,NA,NA,NA,0,0,1,"this <camera_name> is an <camera_type> camera that comes in <color> . it features 9 scene modes 23 picture effects both <settings> expose as long as you wante and a <resolution> resolution all for <price> .",3342,1,0.454688376912347,0,0,0,0
545,NA,NA,NA,0,0,1,"the jx660 is a <camera_type> camera .",3342,1,0.454688376912347,0,0,0,0
549,NA,NA,NA,0,0,1,"please let me know if i can help you",3342,1,0.454688376912347,0,0,0,0
553,NA,NA,NA,0,0,1,"so you have anymore questions just let me know",3342,1,0.454688376912347,0,0,0,0
577,NA,NA,NA,0,0,1,"this camera is currently <price> .",3342,1,0.454688376912347,0,0,0,0
584,NA,NA,NA,0,0,1,"this camera weighs only <weight>",3342,1,0.454688376912347,0,0,0,0
592,NA,NA,NA,0,0,1,"the fujifulm finepix is a <camera_type> camera availeable in both <color> and has over <resolution> shooting modes .",3342,1,0.454688376912347,0,0,0,0
608,NA,NA,NA,0,0,1,"its <resolution> .",3342,1,0.454688376912347,0,0,0,0
611,NA,NA,NA,0,0,1,"this one offers up to <autofocus_points> autofocus points .",3342,1,0.454688376912347,0,0,0,0
619,NA,NA,NA,0,0,1,"the color options for this camera are <color> .",3342,1,0.454688376912347,0,0,0,0
620,NA,NA,NA,0,0,1,"the cost is <price> .",3342,1,0.454688376912347,0,0,0,0
621,NA,NA,NA,0,0,1,"if you need anything else please call me",3342,1,0.454688376912347,0,0,0,0
624,NA,NA,NA,0,0,1,"this one is great cause its only <price> .",3342,1,0.454688376912347,0,0,0,0
628,NA,NA,NA,0,0,1,"good afternoon i see youre interested in this fujifilm camera its a <camera_type> camera .",3342,1,0.454688376912347,0,0,0,0
629,NA,NA,NA,0,0,1,"the jx660 comes in colors <color> .",3342,1,0.454688376912347,0,0,0,0
636,NA,NA,NA,0,0,1,"well this one is <weight> costs <price> has great iso and lots of effects .",3342,1,0.454688376912347,0,0,0,0
641,NA,NA,NA,0,0,1,"depending on your preference you can choose <settings> .",3342,1,0.454688376912347,0,0,0,0
647,NA,NA,NA,0,0,1,"this <camera_type> camera is great for all of your needs .",3342,1,0.454688376912347,0,0,0,0
658,NA,NA,NA,0,0,1,"yes this camera is capable of long exposures <long_exposure> .",3342,1,0.454688376912347,0,0,0,0
666,NA,NA,NA,0,0,1,"the cost of this one comes to <price> .",3342,1,0.454688376912347,0,0,0,0
683,NA,NA,NA,0,0,1,"this camera is pretty lightweight weighing <weight> .",3342,1,0.454688376912347,0,0,0,0
685,NA,NA,NA,0,0,1,"if you have any other questions just please call me",3342,1,0.454688376912347,0,0,0,0
687,NA,NA,NA,0,0,1,"this is a <camera_type> camera made by nikon .",3342,1,0.454688376912347,0,0,0,0
689,NA,NA,NA,0,0,1,"this camera costs a few hundred dollars <price> to be exact .",3342,1,0.454688376912347,0,0,0,0
690,NA,NA,NA,0,0,1,"im sorry im honestly not sure.",3342,1,0.454688376912347,0,0,0,0
701,NA,NA,NA,0,0,1,"okay thanks have a good sign if you have any questions please just ask okay thank you",3342,1,0.454688376912347,0,0,0,0
708,NA,NA,NA,0,0,1,"this camera goes for <price> .",3342,1,0.454688376912347,0,0,0,0
711,NA,NA,NA,0,0,1,"sure you can expose for whatever time period youd like in bulb mode.",3342,1,0.454688376912347,0,0,0,0
712,NA,NA,NA,0,0,1,"there are several autofocus points <autofocus_points> to be exact .",3342,1,0.454688376912347,0,0,0,0
731,NA,NA,NA,0,0,1,"this one is a <camera_type> camera .",3342,1,0.454688376912347,0,0,0,0
752,NA,NA,NA,0,0,1,"please let me know if i can help you",3342,1,0.454688376912347,0,0,0,0
755,NA,NA,NA,0,0,1,"this camera has an <sensor_size> .",3342,1,0.454688376912347,0,0,0,0
758,NA,NA,NA,0,0,1,"you can use the camera in a <settings> .",3342,1,0.454688376912347,0,0,0,0
759,NA,NA,NA,0,0,1,"this cameras very light weight of <weight> lets you keep it on you at all times",3342,1,0.454688376912347,0,0,0,0
765,NA,NA,NA,0,0,1,"so you have anymore questions just let me know",3342,1,0.454688376912347,0,0,0,0
767,NA,NA,NA,0,0,1,"this is a nikon coolpix <camera_type> camera .",3342,1,0.454688376912347,0,0,0,0
778,NA,NA,NA,0,0,1,"the a900 is a <camera_type> camera .",3342,1,0.454688376912347,0,0,0,0
786,NA,NA,NA,0,0,1,"the retail price for this camera is currently <price> .",3342,1,0.454688376912347,0,0,0,0
798,NA,NA,NA,0,0,1,"this is a <camera_type> camera with a <resolution> resolution .",3342,1,0.454688376912347,0,0,0,0
805,NA,NA,NA,0,0,1,"you have good optical zoom on this camera 35 times.",3342,1,0.454688376912347,0,0,0,0
806,NA,NA,NA,0,0,1,"there are under a hundred autofocus points.",3342,1,0.454688376912347,0,0,0,0
819,NA,NA,NA,0,0,1,"this camera has fully <settings> with <settings> possible .",3342,1,0.454688376912347,0,0,0,0
825,NA,NA,NA,0,0,1,"in terms of settings the camera were looking at has <settings> .",3342,1,0.454688376912347,0,0,0,0
830,NA,NA,NA,0,0,1,"it has a sensor size of <sensor_size>",3342,1,0.454688376912347,0,0,0,0
844,NA,NA,NA,0,0,1,"both <settings> are available .",3342,1,0.454688376912347,0,0,0,0
847,NA,NA,NA,0,0,1,"this one has just under 100 autofocus points.",3342,1,0.454688376912347,0,0,0,0
853,NA,NA,NA,0,0,1,"the iso of this camera is 25600.",3342,1,0.454688376912347,0,0,0,0
860,NA,NA,NA,0,0,1,"any other questions",3342,1,0.454688376912347,0,0,0,0
864,NA,NA,NA,0,0,1,"this ones sensor measures <sensor_size>",3342,1,0.454688376912347,0,0,0,0
877,NA,NA,NA,0,0,1,"the zoom isnt known for this sony.",3342,1,0.454688376912347,0,0,0,0
885,NA,NA,NA,0,0,1,"this camera isnt very heavy at <weight> .",3342,1,0.454688376912347,0,0,0,0
887,NA,NA,NA,0,0,1,"please let me know if i can help you",3342,1,0.454688376912347,0,0,0,0
912,NA,NA,NA,0,0,1,"this camera will set you back about <price> .",3342,1,0.454688376912347,0,0,0,0
927,NA,NA,NA,0,0,1,"youll be fully satisfied with this cameras <settings> . it even has full <settings> allowing you total control of your pictures .",3342,1,0.454688376912347,0,0,0,0
930,NA,NA,NA,0,0,1,"so you have anymore questions just let me know",3342,1,0.454688376912347,0,0,0,0
937,NA,NA,NA,0,0,1,"the colors of this can be <color> .",3342,1,0.454688376912347,0,0,0,0
941,NA,NA,NA,0,0,1,"this camera weighs in right at <weight> and is fairly light .",3342,1,0.454688376912347,0,0,0,0
947,NA,NA,NA,0,0,1,"any other questions",3342,1,0.454688376912347,0,0,0,0
955,NA,NA,NA,0,0,1,"it comes with a <resolution> resolution .",3342,1,0.454688376912347,0,0,0,0
964,NA,NA,NA,0,0,1,"this is a sony that has <autofocus_points> autofocus points .",3342,1,0.454688376912347,0,0,0,0
969,NA,NA,NA,0,0,1,"<color> are the two colors this camera comes in .",3342,1,0.454688376912347,0,0,0,0
985,NA,NA,NA,0,0,1,"this camera has <resolution> of resolution .",3342,1,0.454688376912347,0,0,0,0
995,NA,NA,NA,0,0,1,"this camera is easy to use as it is a <camera_type> camera .",3342,1,0.454688376912347,0,0,0,0
998,NA,NA,NA,0,0,1,"the camera has an optical zoom ability of <optical_zoom> .",3342,1,0.454688376912347,0,0,0,0
1005,NA,NA,NA,0,0,1,"its good afternoon how can i help",3342,1,0.454688376912347,0,0,0,0
1011,NA,NA,NA,0,0,1,"this one comes with <autofocus_points> autofocus points .",3342,1,0.454688376912347,0,0,0,0
1014,NA,NA,NA,0,0,1,"ok ask me if you need any more help",3342,1,0.454688376912347,0,0,0,0
1021,NA,NA,NA,0,0,1,"if you have any questions just let me know",3342,1,0.454688376912347,0,0,0,0
1023,NA,NA,NA,0,0,1,"this sony is <price> and has <autofocus_points> autofocus points .",3342,1,0.454688376912347,0,0,0,0
1025,NA,NA,NA,0,0,1,"the <camera_name> colors are <color> .",3342,1,0.454688376912347,0,0,0,0
1044,NA,NA,NA,0,0,1,"the camera has a sensor size of <sensor_size>",3342,1,0.454688376912347,0,0,0,0
1056,NA,NA,NA,0,0,1,"if you have any other questions just please call me",3342,1,0.454688376912347,0,0,0,0
1069,NA,NA,NA,0,0,1,"it has both automatic and <settings> .",3342,1,0.454688376912347,0,0,0,0
1085,NA,NA,NA,0,0,1,"okay thanks have a good sign if you have any questions please just ask okay thank you",3342,1,0.454688376912347,0,0,0,0
1099,NA,NA,NA,0,0,1,"this model only weighs a mere <weight> .",3342,1,0.454688376912347,0,0,0,0
1105,NA,NA,NA,0,0,1,"it is capable of taking long exposures for up to eight seconds.",3342,1,0.454688376912347,0,0,0,0
1111,NA,NA,NA,0,0,1,"well this one comes to about <price> .",3342,1,0.454688376912347,0,0,0,0
1125,NA,NA,NA,0,0,1,"the <camera_name> is a <camera_type> camera .",3342,1,0.454688376912347,0,0,0,0
1132,NA,NA,NA,0,0,1,"the camera comes with <autofocus_points> autofocus points .",3342,1,0.454688376912347,0,0,0,0
1164,NA,NA,NA,0,0,1,"its a <camera_type> camera with <settings> that has several preset modes and effects .",3342,1,0.454688376912347,0,0,0,0
1171,NA,NA,NA,0,0,1,"this is a nikon coolpix <camera_type> camera .",3342,1,0.454688376912347,0,0,0,0
1190,NA,NA,NA,0,0,1,"it has an <sensor_size> .",3342,1,0.454688376912347,0,0,0,0
1216,NA,NA,NA,0,0,1,"the number of autofocus points that this camera has is <autofocus_points> .",3342,1,0.454688376912347,0,0,0,0
1237,NA,NA,NA,0,0,1,"it comes with a <resolution> resolution .",3342,1,0.454688376912347,0,0,0,0
1249,NA,NA,NA,0,0,1,"this is a standard <camera_type> camera .",3342,1,0.454688376912347,0,0,0,0
1250,NA,NA,NA,0,0,1,"the cost is <price> .",3342,1,0.454688376912347,0,0,0,0
1251,NA,NA,NA,0,0,1,"this camera only weighs <weight>",3342,1,0.454688376912347,0,0,0,0
1255,NA,NA,NA,0,0,1,"its got <resolution> of resolution .",3342,1,0.454688376912347,0,0,0,0
1256,NA,NA,NA,0,0,1,"i really cant tell you how many autofocus points there are. sorry about that but it isnt listed.",3342,1,0.454688376912347,0,0,0,0
1259,NA,NA,NA,0,0,1,"this camera comes in either <color> colors .",3342,1,0.454688376912347,0,0,0,0
1267,NA,NA,NA,0,0,1,"this great bargain of a model is a <camera_type> camera .",3342,1,0.454688376912347,0,0,0,0
1273,NA,NA,NA,0,0,1,"it has both automatic and <settings> .",3342,1,0.454688376912347,0,0,0,0
1280,NA,NA,NA,0,0,1,"this one goes for <price> .",3342,1,0.454688376912347,0,0,0,0
1287,NA,NA,NA,0,0,1,"its <resolution> .",3342,1,0.454688376912347,0,0,0,0
1288,NA,NA,NA,0,0,1,"this cameras exposure is unlimited <long_exposure> .",3342,1,0.454688376912347,0,0,0,0
1289,NA,NA,NA,0,0,1,"the camera comes in two choices of colors <color> .",3342,1,0.454688376912347,0,0,0,0
1294,NA,NA,NA,0,0,1,"this well priced camera has has 17 exposure modes <optical_zoom> optical zoom <autofocus_points> autofocus points and is a <camera_type> model .",3342,1,0.454688376912347,0,0,0,0
1300,NA,NA,NA,0,0,1,"the cost is <price> .",3342,1,0.454688376912347,0,0,0,0
1306,NA,NA,NA,0,0,1,"this one comes in <settings> .",3342,1,0.454688376912347,0,0,0,0
1307,NA,NA,NA,0,0,1,"youll easily be able to always keep this camera on you as it only weighs <weight>",3342,1,0.454688376912347,0,0,0,0
1315,NA,NA,NA,0,0,1,"the <camera_name> weighs only <weight> .",3342,1,0.454688376912347,0,0,0,0
1316,NA,NA,NA,0,0,1,"the camera here has autofocus point information that was not given to us. sorry.",3342,1,0.454688376912347,0,0,0,0
1323,NA,NA,NA,0,0,1,"the optical zoom isnt known on this model. sorry i cant tell you.",3342,1,0.454688376912347,0,0,0,0
1342,NA,NA,NA,0,0,1,"you can try out over <resolution> modes like party and fireworks . you can even be a baby .",3342,1,0.454688376912347,0,0,0,0
1361,NA,NA,NA,0,0,1,"optical zoom numbers arent listed for this product so i cant be sure.",3342,1,0.454688376912347,0,0,0,0
1364,NA,NA,NA,0,0,1,"this is a fujifilm <camera_type> and is <price> .",3342,1,0.454688376912347,0,0,0,0
1375,NA,NA,NA,0,0,1,"so you have anymore questions just let me know",3342,1,0.454688376912347,0,0,0,0
1388,NA,NA,NA,0,0,1,"the nikon coolpix has a <sensor_size> .",3342,1,0.454688376912347,0,0,0,0
1393,NA,NA,NA,0,0,1,"its a <camera_type> camera with 22 shooting modes and 12 advanced filters .",3342,1,0.454688376912347,0,0,0,0
1428,NA,NA,NA,0,0,1,"the camera were looking at here weighs <weight> .",3342,1,0.454688376912347,0,0,0,0
1442,NA,NA,NA,0,0,1,"it is an interchangeable lens camera with both automatic and <settings> .",3342,1,0.454688376912347,0,0,0,0
1467,NA,NA,NA,0,0,1,"its <weight> .",3342,1,0.454688376912347,0,0,0,0
1476,NA,NA,NA,0,0,1,"there are <autofocus_points> autofocus points .",3342,1,0.454688376912347,0,0,0,0
1489,NA,NA,NA,0,0,1,"there are nearly 100 autofocus points",3342,1,0.454688376912347,0,0,0,0
1494,NA,NA,NA,0,0,1,"ok ask me if you need any more help",3342,1,0.454688376912347,0,0,0,0
1500,NA,NA,NA,0,0,1,"this camera uses <autofocus_points> autofocus points .",3342,1,0.454688376912347,0,0,0,0
1505,NA,NA,NA,0,0,1,"so you have anymore questions just let me know",3342,1,0.454688376912347,0,0,0,0
1553,NA,NA,NA,0,0,1,"there are under a hundred autofocus points.",3342,1,0.454688376912347,0,0,0,0
1564,NA,NA,NA,0,0,1,"ok ask me if you need any more help",3342,1,0.454688376912347,0,0,0,0
1574,NA,NA,NA,0,0,1,"the cost on this is <price> .",3342,1,0.454688376912347,0,0,0,0
1580,NA,NA,NA,0,0,1,"this nikon coolpix is only <price> and has <autofocus_points> autofocus points .",3342,1,0.454688376912347,0,0,0,0
1581,NA,NA,NA,0,0,1,"this one comes with <autofocus_points> autofocus points .",3342,1,0.454688376912347,0,0,0,0
1585,NA,NA,NA,0,0,1,"it is a <camera_type> style camera .",3342,1,0.454688376912347,0,0,0,0
1592,NA,NA,NA,0,0,1,"if you need anything else please call me",3342,1,0.454688376912347,0,0,0,0
1594,NA,NA,NA,0,0,1,"this is a <price> camera .",3342,1,0.454688376912347,0,0,0,0
1599,NA,NA,NA,0,0,1,"this is a <camera_type> camera that is <camera_type>",3342,1,0.454688376912347,0,0,0,0
1601,NA,NA,NA,0,0,1,"its iso has a max of 3200.",3342,1,0.454688376912347,0,0,0,0
1629,NA,NA,NA,0,0,1,"this camera weighs only <weight> which is just the right weight to always keep in your bag .",3342,1,0.454688376912347,0,0,0,0
1635,NA,NA,NA,0,0,1,"the camera is a light <weight> .",3342,1,0.454688376912347,0,0,0,0
1636,NA,NA,NA,0,0,1,"im not sure how many autofocus points this camera has sorry.",3342,1,0.454688376912347,0,0,0,0
1637,NA,NA,NA,0,0,1,"this is a simple <camera_type> camera thats great for the beginner .",3342,1,0.454688376912347,0,0,0,0
1640,NA,NA,NA,0,0,1,"the colors for this camera are <color> .",3342,1,0.454688376912347,0,0,0,0
1649,NA,NA,NA,0,0,1,"this is a <camera_type> camera with advanced filters and many shooting modes like fireworks and party .",3342,1,0.454688376912347,0,0,0,0
1663,NA,NA,NA,0,0,1,"if you have any questions just let me know",3342,1,0.454688376912347,0,0,0,0
1665,NA,NA,NA,0,0,1,"this nikon comes in <color> and is <price> .",3342,1,0.454688376912347,0,0,0,0
1684,NA,NA,NA,0,0,1,"this camera weighs a mere <weight> .",3342,1,0.454688376912347,0,0,0,0
1687,NA,NA,NA,0,0,1,"this is a <camera_type> with various shooting modes and advanced filters .",3342,1,0.454688376912347,0,0,0,0
1690,NA,NA,NA,0,0,1,"this camera costs just <price> making it a great choice for anyone",3342,1,0.454688376912347,0,0,0,0
1696,NA,NA,NA,0,0,1,"it comes in black and red.",3342,1,0.454688376912347,0,0,0,0
1704,NA,NA,NA,0,0,1,"this nikon is only <price> and has <autofocus_points> autofocus points .",3342,1,0.454688376912347,0,0,0,0
1706,NA,NA,NA,0,0,1,"if you have any other questions just please call me",3342,1,0.454688376912347,0,0,0,0
1714,NA,NA,NA,0,0,1,"the camera has a total of <autofocus_points> autofocus points .",3342,1,0.454688376912347,0,0,0,0
1716,NA,NA,NA,0,0,1,"okay thanks have a good sign if you have any questions please just ask okay thank you",3342,1,0.454688376912347,0,0,0,0
1762,NA,NA,NA,0,0,1,"sorry i dont know about how many autofocus points this camera has.",3342,1,0.454688376912347,0,0,0,0
1763,NA,NA,NA,0,0,1,"this camera comes in the colors <color> .",3342,1,0.454688376912347,0,0,0,0
1769,NA,NA,NA,0,0,1,"if you have any questions just let me know",3342,1,0.454688376912347,0,0,0,0
1784,NA,NA,NA,0,0,1,"please let me know if i can help you",3342,1,0.454688376912347,0,0,0,0
1790,NA,NA,NA,0,0,1,"its a <camera_type> camera with a resolution of <resolution> .",3342,1,0.454688376912347,0,0,0,0
1796,NA,NA,NA,0,0,1,"this model is the <camera_type> camera type .",3342,1,0.454688376912347,0,0,0,0
1817,NA,NA,NA,0,0,1,"this model is a <camera_type> camera .",3342,1,0.454688376912347,0,0,0,0
1825,NA,NA,NA,0,0,1,"so you have anymore questions just let me know",3342,1,0.454688376912347,0,0,0,0
1835,NA,NA,NA,0,0,1,"only have a look around feel free to ask any other questions ill just be here",3342,1,0.454688376912347,0,0,0,0
1837,NA,NA,NA,0,0,1,"the <camera_name> is a portable <camera_type> camera that comes with 17 exposure modes and <autofocus_points> autofocus points .",3342,1,0.454688376912347,0,0,0,0
1840,NA,NA,NA,0,0,1,"if you need anything else please call me",3342,1,0.454688376912347,0,0,0,0
1850,NA,NA,NA,0,0,1,"its <weight> .",3342,1,0.454688376912347,0,0,0,0
1858,NA,NA,NA,0,0,1,"so you have anymore questions just let me know",3342,1,0.454688376912347,0,0,0,0
1876,NA,NA,NA,0,0,1,"this is a lightweight camera that is only <weight> .",3342,1,0.454688376912347,0,0,0,0
1878,NA,NA,NA,0,0,1,"this camera has <resolution> of resolution .",3342,1,0.454688376912347,0,0,0,0
1881,NA,NA,NA,0,0,1,"regarding sensor size this model sports a <sensor_size> .",3342,1,0.454688376912347,0,0,0,0
1893,NA,NA,NA,0,0,1,"if you have any other questions just please call me",3342,1,0.454688376912347,0,0,0,0
1904,NA,NA,NA,0,0,1,"this is a <camera_type> camera that is <camera_type>",3342,1,0.454688376912347,0,0,0,0
1907,NA,NA,NA,0,0,1,"so you have anymore questions just let me know",3342,1,0.454688376912347,0,0,0,0
1914,NA,NA,NA,0,0,1,"please let me know if i can help you",3342,1,0.454688376912347,0,0,0,0
1935,NA,NA,NA,0,0,1,"the cost is <price> .",3342,1,0.454688376912347,0,0,0,0
1939,NA,NA,NA,0,0,1,"the iso is quite high as it starts at 100 and goes all the way up to 25600.",3342,1,0.454688376912347,0,0,0,0
1955,NA,NA,NA,0,0,1,"this camera weighs only <weight> which is just the right weight to always keep in your bag .",3342,1,0.454688376912347,0,0,0,0
1968,NA,NA,NA,0,0,1,"this camera is an interchangeable lens camera and it has scene modes and picture effects so you can capture moments perfectly.",3342,1,0.454688376912347,0,0,0,0
