"Utterance.ID","Timestamp","Trial.ID","Condition","Cluster.ID","Is.Representative","Is.Junk","Utterance","Cluster.Size","Intra.Complete","Intra.Average","Inter.Complete","Inter.Single","Inter.Average","Inter.Hausforff"
1833,NA,NA,NA,0,0,1,"this <camera_name> is an <camera_type> camera that comes in <color> . it has 9 scene modes 23 picture effects both <settings> <autofocus_points> autofocus points and a <resolution> resolution all for <price> .",699,34.4819,11.2837867631196,0,0,0,0
1997,NA,NA,NA,0,0,1,"this <camera_name> is a <camera_type> camera that comes in <color> . it features 22 shooting modes 12 advanced filters a <optical_zoom> optical zoom an iso range from <ISO> and a <resolution> resolution all for <price> .",699,34.4819,11.2837867631196,0,0,0,0
2047,NA,NA,NA,0,0,1,"the <camera_name> is a great choice for a <camera_type> camera . it comes with several prset modes high resolution a high optical zoom and both <settings>",699,34.4819,11.2837867631196,0,0,0,0
2060,NA,NA,NA,0,0,1,"this fuifilm <camera_name> is a <camera_type> camera that comes in <color> . it has 22 shooting modes 12 advanced filters a <optical_zoom> optical zoom and a <resolution> resolution all for <price> .",699,34.4819,11.2837867631196,0,0,0,0
2098,NA,NA,NA,0,0,1,"the <camera_name> is a great <camera_type> camera . it 's easy to use has high resolution a good optical zoom both <settings> and 17 preset exposure modes . the price is good as well .",699,34.4819,11.2837867631196,0,0,0,0
2112,NA,NA,NA,0,0,1,"the <camera_name> is a great <camera_type> camera . it has a lot of preset modes high resolution and large optical zoom . i think you 'll love it",699,34.4819,11.2837867631196,0,0,0,0
2144,NA,NA,NA,0,0,1,"this <camera_name> is an <camera_type> camera that is available <color> . it features both <settings> <autofocus_points> autofocus points and iso range of <ISO> and a <resolution> resolution all for <price> .",699,34.4819,11.2837867631196,0,0,0,0
2199,NA,NA,NA,0,0,1,"the <camera_name> is a great <camera_type> camera . it has a lot of preset exposures modes . it has a high resolution and good optical zoom . it comes with both <settings> . it also has a lot of autofocus points . you get all of this for just <price>",699,34.4819,11.2837867631196,0,0,0,0
2231,NA,NA,NA,0,0,1,"this <camera_name> is a <camera_type> camera that comes in <color> . it features <settings> <autofocus_points> autofocus points a <sensor_size> and a long exposure for as long as you want all for <price> .",699,34.4819,11.2837867631196,0,0,0,0
2269,NA,NA,NA,0,0,1,"this <camera_name> is a <camera_type> camera that comes in <color> . it features <autofocus_points> scene modes 22 creative mode settings a <optical_zoom> optical zoom both <settings> <autofocus_points> autofocus points and a <resolution> resolution all for <price> .",699,34.4819,11.2837867631196,0,0,0,0
2291,NA,NA,NA,0,0,1,"this <camera_name> is an <camera_type> camera that comes in <color> . it features <preset_modes> 18 picture effects <autofocus_points> autofocus points an iso range from <ISO> and a <resolution> resolution all for <price> .",699,34.4819,11.2837867631196,0,0,0,0
2319,NA,NA,NA,0,0,1,"it features <autofocus_points> scene modes including silky skin relaxing tone and sweet child 's face .",699,34.4819,11.2837867631196,0,0,0,0
2326,NA,NA,NA,0,0,1,"the <camera_name> is a nice <camera_type> camera that 's great for al of your rough adventures . it has a good resolution and several modes and effects . its price of just <price> is practically a steal as well",699,34.4819,11.2837867631196,0,0,0,0
2356,NA,NA,NA,0,0,1,"this camera has <autofocus_points> preset scene modes including silky skin relaxing tone sweet child 's face and more .",699,34.4819,11.2837867631196,0,0,0,0
2375,NA,NA,NA,0,0,1,"it features <autofocus_points> scene modes including silky skin relaxing tone and sweet child 's face .",699,34.4819,11.2837867631196,0,0,0,0
2381,NA,NA,NA,0,0,1,"this one has <preset_modes> 21 megapixels and is <price> .",699,34.4819,11.2837867631196,0,0,0,0
2416,NA,NA,NA,0,0,1,"this <camera_name> is a <camera_type> camera that is available in <color> . it features <autofocus_points> scene modes 22 creative modes settings a <optical_zoom> optical zoom both <settings> <autofocus_points> autofocus points and a <resolution> resolution all for <price> .",699,34.4819,11.2837867631196,0,0,0,0
2451,NA,NA,NA,0,0,1,"this <camera_name> is an <camera_type> camera that is available in <color> . it features <preset_modes> 18 picture effects <autofocus_points> autofocus points an iso range from <ISO> and a <resolution> resolution all for <price> .",699,34.4819,11.2837867631196,0,0,0,0
2457,NA,NA,NA,0,0,1,"this <camera_type> is <price> and has <ISO> iso .",699,34.4819,11.2837867631196,0,0,0,0
2469,NA,NA,NA,0,0,1,"there are <autofocus_points> useful scene modes like sweet child 's face relaxing tone and silky skin .",699,34.4819,11.2837867631196,0,0,0,0
2488,NA,NA,NA,0,0,1,"this <camera_name> is a <camera_type> camera that comes in <color> . it has <autofocus_points> scene modes 11 creative mode settings a <optical_zoom> optical zoom both <settings> <autofocus_points> autofocus points and a <resolution> resolution all for <price> .",699,34.4819,11.2837867631196,0,0,0,0
2510,NA,NA,NA,0,0,1,"this <camera_name> is an <camera_type> camera that comes in <color> . it features <preset_modes> 18 picture effects <autofocus_points> autofocus points and a <resolution> resolution all for <price> .",699,34.4819,11.2837867631196,0,0,0,0
2534,NA,NA,NA,0,0,1,"this <camera_name> is an <camera_type> camera that comes in <color> . it has <preset_modes> 18 picture effects <autofocus_points> autofocus points and a 21 megapixel resolution all for <price> .",699,34.4819,11.2837867631196,0,0,0,0
2553,NA,NA,NA,0,0,1,"this <camera_name> is a <camera_type> camera that comes in <color> . it has <autofocus_points> scene modes 22 creative mode settings a <optical_zoom> optical zoom both <settings> <autofocus_points> autofocus points and a <resolution> resolution all for <price> .",699,34.4819,11.2837867631196,0,0,0,0
2576,NA,NA,NA,0,0,1,"the <camera_name> is a good choice for a <camera_type> camera . it offers <settings> has a lot of autofocus points is lightweight and not too expensive .",699,34.4819,11.2837867631196,0,0,0,0
2613,NA,NA,NA,0,0,1,"the sony eos sd mark iii is a <camera_type> camera with <settings> and a <sensor_size> .",699,34.4819,11.2837867631196,0,0,0,0
2631,NA,NA,NA,0,0,1,"the panasonic lumix is a <camera_type> camera that comes in <color> . it features <autofocus_points> scene modes 22 creative mode setting <settings> <autofocus_points> autofocus points a <resolution> resolution and all for <price> .",699,34.4819,11.2837867631196,0,0,0,0
2638,NA,NA,NA,0,0,1,"as it 's a <sensor_size> there is <optical_zoom> cropping . it covers the same area as any standard 35 mm film camera .",699,34.4819,11.2837867631196,0,0,0,0
2667,NA,NA,NA,0,0,1,"the <camera_name> is a wonderful choice for a <camera_type> camera . it 's light weight and allows for <settings> . its price is nice as well .",699,34.4819,11.2837867631196,0,0,0,0
2727,NA,NA,NA,0,0,1,"this camera has scene modes like silky skin relaxing tone and sweet child 's face with <autofocus_points> scene mode presets in all .",699,34.4819,11.2837867631196,0,0,0,0
2855,NA,NA,NA,0,0,1,"this canan <camera_name> is a <camera_type> camera that comes in <color> . it has <settings> <autofocus_points> autofocus points a <sensor_size> an iso ranging <ISO> and you can expose as long as you want all for <price> .",699,34.4819,11.2837867631196,0,0,0,0
2888,NA,NA,NA,0,0,1,"this <camera_name> is a <camera_type> camera that is available in <color> . it features <autofocus_points> scene modes 22 creative mode settings a <optical_zoom> optical zoom both <settings> <autofocus_points> autofocus points and a <resolution> resolution all for <price> .",699,34.4819,11.2837867631196,0,0,0,0
2933,NA,NA,NA,0,0,1,"well this one is on the lighter side <price> has good long exposures and good resolution and optical zoom numbers .",699,34.4819,11.2837867631196,0,0,0,0
2953,NA,NA,NA,0,0,1,"the <camera_name> is a nice heavy duty waterproof camera . it can handle all of your underwater shooting needs . it 's very light weight with high resolution . it sets all settings by itself so you wo n't have to try to fiddle with that underwater . i think you 'd really be happy with it .",699,34.4819,11.2837867631196,0,0,0,0
3058,NA,NA,NA,0,0,1,"the <camera_name> <camera_type> camera is a great choice for you it has lots of fun <preset_modes> and scene modes . it has a high resoltuion and strong optical zoom . it allows for both <settings> . and it 's sold for a great price",699,34.4819,11.2837867631196,0,0,0,0
3094,NA,NA,NA,0,0,1,"this <camera_name> is an <camera_type> camera that comes in <color> . it features <preset_modes> <autofocus_points> autofocus points a <sensor_size> and a <resolution> resolution all for <price> .",699,34.4819,11.2837867631196,0,0,0,0
3107,NA,NA,NA,0,0,1,"this <camera_name> is a <camera_type> camera that comes in <color> . it features <settings> <autofocus_points> autofocus points a <sensor_size> and you can expose as long as you want all for <price> .",699,34.4819,11.2837867631196,0,0,0,0
3143,NA,NA,NA,0,0,1,"the sony dsc rx10 is an <camera_type> shockproof digital camera that comes with a variety of effects and an iso that can go up to 12800 .",699,34.4819,11.2837867631196,0,0,0,0
3185,NA,NA,NA,0,0,1,"this <camera_name> is an <camera_type> camera is available in <color> . it features <preset_modes> 18 picture effects <autofocus_points> autofocus points an iso range from <ISO> and a <resolution> resolution all for <price> .",699,34.4819,11.2837867631196,0,0,0,0
3220,NA,NA,NA,0,0,1,"this canon is <color> and <price> and has a <sensor_size> .",699,34.4819,11.2837867631196,0,0,0,0
3228,NA,NA,NA,0,0,1,"well this one is <weight> <color> <camera_type> has decent resolution .",699,34.4819,11.2837867631196,0,0,0,0
3252,NA,NA,NA,0,0,1,"this <camera_type> camera that comes in <color> . it features <autofocus_points> autofocus points a <sensor_size> an iso range from <ISO> and a <resolution> resolution .",699,34.4819,11.2837867631196,0,0,0,0
3293,NA,NA,NA,0,0,1,"this <camera_name> is a <camera_type> camera that comes in <color> . it has <autofocus_points> scene modes 22 creative modes settings a <optical_zoom> optical zoom both <settings> <autofocus_points> autofocus points and a <resolution> resolution all for <price> .",699,34.4819,11.2837867631196,0,0,0,0
3307,NA,NA,NA,0,0,1,"this <camera_name> is a <camera_type> camera that is available in <color> . it features <settings> <autofocus_points> autofocus points a <sensor_size> an iso range <ISO> and you can <long_exposure> all for <price> .",699,34.4819,11.2837867631196,0,0,0,0
3323,NA,NA,NA,0,0,1,"this <camera_name> is a <camera_type> camera that is available in <color> . it features <autofocus_points> scene modes 22 creative mode settings a <optical_zoom> optical zoom both <settings> <autofocus_points> autofocius points and a <resolution> resolution all for <price> .",699,34.4819,11.2837867631196,0,0,0,0
3401,NA,NA,NA,0,0,1,"this <camera_name> is a <camera_type> camera that comes in <color> . it features <autofocus_points> scene modes 22 creative mode settings a <optical_zoom> optical zoom both <settings> <autofocus_points> autofocus points an iso range from <ISO> and a <resolution> resolution all for <price> .",699,34.4819,11.2837867631196,0,0,0,0
3409,NA,NA,NA,0,0,1,"it features <autofocus_points> scene modes including silky skin relaxing tone and sweet child 's face .",699,34.4819,11.2837867631196,0,0,0,0
3482,NA,NA,NA,0,0,1,"this <color> <camera_name> is a <camera_type> camera will <settings> . it features <autofocus_points> autofocus points a <sensor_size> and has the ability to <long_exposure> all for <price> .",699,34.4819,11.2837867631196,0,0,0,0
3506,NA,NA,NA,0,0,1,"the <camera_name> would be a great choice for a professional <camera_type> camera . it has some fun creative and <preset_modes> . it has a really high resolution and good optical zoom . it also uses a large number of autofocus points . best of all it 's sold for a very reasonable price . i think this camera would work perfectly for you",699,34.4819,11.2837867631196,0,0,0,0
3529,NA,NA,NA,0,0,1,"the <camera_name> is a great <camera_type> camera for the professional . it offers <settings> a large sensor and a lot of autofocus points . the price is great as well",699,34.4819,11.2837867631196,0,0,0,0
3583,NA,NA,NA,0,0,1,"the <camera_name> is a great <camera_type> camera . it 's lightweight offers <settings> and has <autofocus_points> autofocus points . its really low price will amaze you as well .",699,34.4819,11.2837867631196,0,0,0,0
3645,NA,NA,NA,0,0,1,"the <camera_name> is a great <camera_type> camera . it has lots of <preset_modes> and effects . it has high resolution and zoom . the price is good as well",699,34.4819,11.2837867631196,0,0,0,0
3694,NA,NA,NA,0,0,1,"this is a great <camera_type> model that is <price> has <settings> and a <sensor_size> .",699,34.4819,11.2837867631196,0,0,0,0
3749,NA,NA,NA,0,0,1,"this panasonic <camera_type> camera features <autofocus_points> scene modes and 22 creative mode settings as well as a <resolution> resolution all for <price> .",699,34.4819,11.2837867631196,0,0,0,0
3812,NA,NA,NA,0,0,1,"<optical_zoom> this camera does n't have <settings> . it does offer <settings> .",699,34.4819,11.2837867631196,0,0,0,0
3821,NA,NA,NA,0,0,1,"this <camera_name> is an <camera_type> camera that comes in <color> . it has 18 picture effects <preset_modes> <autofocus_points> autofocus points and a 21 megapixel resolution all for <price> .",699,34.4819,11.2837867631196,0,0,0,0
3846,NA,NA,NA,0,0,1,"this canon mark iii is <price> and has <settings> .",699,34.4819,11.2837867631196,0,0,0,0
3860,NA,NA,NA,0,0,1,"the <camera_name> is a great <camera_type> camera for the more advanced user . it 's lightweight has several <preset_modes> and effects high resolution great optical zoom and lots of autofocus points . the price is fair as well .",699,34.4819,11.2837867631196,0,0,0,0
3867,NA,NA,NA,0,0,1,"the <camera_name> is a great <camera_type> camera . it 's great for all sorts of rugged adventures and can not be broken . it 's very lightweight so it 's easily packable as well . it has a high quality resolution with several autofocus points for the best possible pictures . the price is quite nice as well .",699,34.4819,11.2837867631196,0,0,0,0
3874,NA,NA,NA,0,0,1,"this <camera_name> is a <camera_type> camera that comes in <color> . it has <settings> <autofocus_points> autofocus points a <sensor_size> an iso range <ISO> and you can expose as long as you want all for <price> .",699,34.4819,11.2837867631196,0,0,0,0
3893,NA,NA,NA,0,0,1,"this <camera_name> is an <camera_type> camera that comes in <color> . it features 18 picture effects <autofocus_points> autofocus points and a 21 megapixel resolution all for <price> .",699,34.4819,11.2837867631196,0,0,0,0
3923,NA,NA,NA,0,0,1,"this <camera_name> is an <camera_type> camera that comes in <color> . it features <preset_modes> 18 picture effects <autofocus_points> autofocus points and a 21 megapixel resolution all for <price> .",699,34.4819,11.2837867631196,0,0,0,0
3939,NA,NA,NA,0,0,1,"this <camera_name> is an <camera_type> camera that comes in <color> . it has <preset_modes> 18 picture effects <autofocus_points> autofocus points and a 21 megapixel resolution all for <price> .",699,34.4819,11.2837867631196,0,0,0,0
3978,NA,NA,NA,0,0,1,"this <camera_name> is a <camera_type> camera that comes in <color> . it has <settings> a <sensor_size> can take long exposures <long_exposure> and <autofocus_points> autofocus points all for <price> .",699,34.4819,11.2837867631196,0,0,0,0
3984,NA,NA,NA,0,0,1,"this <camera_name> is a <camera_type> camera that comes in <color> . it has <autofocus_points> scene modes 22 creative mode settings a <optical_zoom> optical zoom both <settings> <autofocus_points> autofocus points and a <resolution> resolution all for <price> .",699,34.4819,11.2837867631196,0,0,0,0
4065,NA,NA,NA,0,0,1,"the <camera_name> is a <camera_type> camera available in <color> for <price> .",699,34.4819,11.2837867631196,0,0,0,0
4112,NA,NA,NA,0,0,1,"the <camera_name> is a great simple <camera_type> camera that i think you 'll love it 's light weight at only <weight> . it had <autofocus_points> preset scene modes so you 'll be able to use it under any conditions . there 's 22 creative modes for some extra fun . it has 20 megapixel resolution and a <optical_zoom> optical zoom . it costs less than $ 1000 as well . i really think you 'd love it",699,34.4819,11.2837867631196,0,0,0,0
4239,NA,NA,NA,0,0,1,"this <camera_type> is <weight> and costs <price> .",699,34.4819,11.2837867631196,0,0,0,0
4261,NA,NA,NA,0,0,1,"this pansonic <camera_name> is only <price> and has <autofocus_points> scene modes .",699,34.4819,11.2837867631196,0,0,0,0
4265,NA,NA,NA,0,0,1,"the canon eos sd mark iii is a large <camera_type> camera with <settings> and <autofocus_points> autofocus points .",699,34.4819,11.2837867631196,0,0,0,0
4317,NA,NA,NA,0,0,1,"this canan <camera_name> is a <camera_type> camera that comes in <color> . it has <settings> <autofocus_points> autofocus points a <sensor_size> and you can expose as long as you want all for <price> .",699,34.4819,11.2837867631196,0,0,0,0
4340,NA,NA,NA,0,0,1,"this <camera_name> is a <camera_type> camera that comes in <color> . it has <settings> <autofocus_points> autofocus points a <sensor_size> and you can expose as long as you want all for <price> .",699,34.4819,11.2837867631196,0,0,0,0
4417,NA,NA,NA,0,0,1,"the <camera_name> is a great <camera_type> camera for professionals . there 's a significant number of <preset_modes> and effects . it has high resolution optical zoom and both <settings> . the price also could n't be better",699,34.4819,11.2837867631196,0,0,0,0
4469,NA,NA,NA,0,0,1,"there 's <autofocus_points> scene <preset_modes> on this camera including silky skin relaxing tone and sweet child 's face .",699,34.4819,11.2837867631196,0,0,0,0
4473,NA,NA,NA,0,0,1,"the canon sd mark iii is an upper tier <camera_type> camera that costs <price> .",699,34.4819,11.2837867631196,0,0,0,0
4489,NA,NA,NA,0,0,1,"this camera comes with <autofocus_points> preset scene modes including silky skin relaxing tone and sweet child 's face .",699,34.4819,11.2837867631196,0,0,0,0
4548,NA,NA,NA,0,0,1,"this <camera_name> is a <camera_type> camera that comes in <color> . it has <autofocus_points> scene modes 22 creative mode settings a <optical_zoom> optical zoom both <settings> <autofocus_points> autofocus points and a <resolution> resolution all for <price> .",699,34.4819,11.2837867631196,0,0,0,0
4554,NA,NA,NA,0,0,1,"this sony is <price> has 21 megapixels and a <sensor_size> .",699,34.4819,11.2837867631196,0,0,0,0
