"Utterance.ID","Timestamp","Trial.ID","Condition","Cluster.ID","Is.Representative","Is.Junk","Utterance","Cluster.Size","Intra.Complete","Intra.Average","Inter.Complete","Inter.Single","Inter.Average","Inter.Hausforff"
148,NA,NA,NA,0,0,1,"this sony alpha has <settings> and great iso .",3681,1,0.450088041473075,0,0,0,0
154,NA,NA,NA,0,0,1,"okay thanks have a good sign if you have any questions please just ask okay thank you",3681,1,0.450088041473075,0,0,0,0
162,NA,NA,NA,0,0,1,"the nikon coolpix has a <sensor_size> .",3681,1,0.450088041473075,0,0,0,0
165,NA,NA,NA,0,0,1,"this <camera_type> is <price> .",3681,1,0.450088041473075,0,0,0,0
170,NA,NA,NA,0,0,1,"this camera weighs in right at <weight> and is fairly light .",3681,1,0.450088041473075,0,0,0,0
175,NA,NA,NA,0,0,1,"the colors on this are <color> .",3681,1,0.450088041473075,0,0,0,0
183,NA,NA,NA,0,0,1,"i don't think you should drop it",3681,1,0.450088041473075,0,0,0,0
184,NA,NA,NA,0,0,1,"it's a camera that has interchangeable lenses.",3681,1,0.450088041473075,0,0,0,0
188,NA,NA,NA,0,0,1,"it's an interchangeable lens camera.",3681,1,0.450088041473075,0,0,0,0
198,NA,NA,NA,0,0,1,"this camera is a <camera_name> <camera_type> camera .",3681,1,0.450088041473075,0,0,0,0
203,NA,NA,NA,0,0,1,"this camera gives you both <settings> so you can always change the settings if you 're unhappy with the camera 's opinion .",3681,1,0.450088041473075,0,0,0,0
208,NA,NA,NA,0,0,1,"this is a great option when it comes to <camera_type> cameras .",3681,1,0.450088041473075,0,0,0,0
212,NA,NA,NA,0,0,1,"this camera is an interchangeable lens camera and it has scene modes and picture effects so you can capture moments perfectly.",3681,1,0.450088041473075,0,0,0,0
220,NA,NA,NA,0,0,1,"ok ask me if you need any more help",3681,1,0.450088041473075,0,0,0,0
239,NA,NA,NA,0,0,1,"this camera is a sony <camera_type> .",3681,1,0.450088041473075,0,0,0,0
258,NA,NA,NA,0,0,1,"so you have anymore questions just let me know",3681,1,0.450088041473075,0,0,0,0
270,NA,NA,NA,0,0,1,"i'm not sure how many autofocus points this camera has sorry.",3681,1,0.450088041473075,0,0,0,0
275,NA,NA,NA,0,0,1,"this is a <camera_type> camera with <optical_zoom> optical zoom and <resolution> resolution .",3681,1,0.450088041473075,0,0,0,0
293,NA,NA,NA,0,0,1,"what can i do for you",3681,1,0.450088041473075,0,0,0,0
294,NA,NA,NA,0,0,1,"this fujifilm is <weight> and costs <price> .",3681,1,0.450088041473075,0,0,0,0
299,NA,NA,NA,0,0,1,"ok ask me if you need any more help",3681,1,0.450088041473075,0,0,0,0
301,NA,NA,NA,0,0,1,"this <camera_name> is <price> .",3681,1,0.450088041473075,0,0,0,0
302,NA,NA,NA,0,0,1,"the autofocus point info is not listed for this particular model.",3681,1,0.450088041473075,0,0,0,0
308,NA,NA,NA,0,0,1,"this camera is a <camera_type> type .",3681,1,0.450088041473075,0,0,0,0
309,NA,NA,NA,0,0,1,"it has a sensor size of <sensor_size>",3681,1,0.450088041473075,0,0,0,0
324,NA,NA,NA,0,0,1,"this one is light cheap still has <resolution> resolution and is loaded with cool effects .",3681,1,0.450088041473075,0,0,0,0
326,NA,NA,NA,0,0,1,"the jx660 comes in colors <color> .",3681,1,0.450088041473075,0,0,0,0
333,NA,NA,NA,0,0,1,"yes what can i do for you",3681,1,0.450088041473075,0,0,0,0
334,NA,NA,NA,0,0,1,"this nikon is simple to use and only <price> .",3681,1,0.450088041473075,0,0,0,0
336,NA,NA,NA,0,0,1,"this one 's iso goes <ISO> .",3681,1,0.450088041473075,0,0,0,0
339,NA,NA,NA,0,0,1,"this is a <camera_name> <camera_type> camera .",3681,1,0.450088041473075,0,0,0,0
341,NA,NA,NA,0,0,1,"this one has <resolution> of resolution .",3681,1,0.450088041473075,0,0,0,0
359,NA,NA,NA,0,0,1,"it has a sensor size of <sensor_size>",3681,1,0.450088041473075,0,0,0,0
380,NA,NA,NA,0,0,1,"the <camera_name> has <autofocus_points> autofocus points .",3681,1,0.450088041473075,0,0,0,0
385,NA,NA,NA,0,0,1,"there 's a total of <effects> .",3681,1,0.450088041473075,0,0,0,0
390,NA,NA,NA,0,0,1,"this nikon is a <camera_type> camera .",3681,1,0.450088041473075,0,0,0,0
392,NA,NA,NA,0,0,1,"this camera 's price tag of <price> is simply amazing for all of the functionality you 'll get with it .",3681,1,0.450088041473075,0,0,0,0
394,NA,NA,NA,0,0,1,"you 'll love this camera 's weight of only <weight> letting you easily keep it with you no matter what .",3681,1,0.450088041473075,0,0,0,0
435,NA,NA,NA,0,0,1,"it 's <resolution> .",3681,1,0.450088041473075,0,0,0,0
436,NA,NA,NA,0,0,1,"if you have any questions just let me know",3681,1,0.450088041473075,0,0,0,0
449,NA,NA,NA,0,0,1,"this is a fujifilm <camera_type> and is <price> .",3681,1,0.450088041473075,0,0,0,0
454,NA,NA,NA,0,0,1,"the <camera_name> is a <camera_type> camera .",3681,1,0.450088041473075,0,0,0,0
467,NA,NA,NA,0,0,1,"this camera has an <sensor_size> .",3681,1,0.450088041473075,0,0,0,0
489,NA,NA,NA,0,0,1,"if you have any other questions just please call me",3681,1,0.450088041473075,0,0,0,0
490,NA,NA,NA,0,0,1,"yes what can i do for you today",3681,1,0.450088041473075,0,0,0,0
491,NA,NA,NA,0,0,1,"this sony is <price> and has <autofocus_points> autofocus points .",3681,1,0.450088041473075,0,0,0,0
501,NA,NA,NA,0,0,1,"this has an <sensor_size> .",3681,1,0.450088041473075,0,0,0,0
513,NA,NA,NA,0,0,1,"this model is a <camera_type> camera .",3681,1,0.450088041473075,0,0,0,0
518,NA,NA,NA,0,0,1,"take a look at the <camera_name> .",3681,1,0.450088041473075,0,0,0,0
522,NA,NA,NA,0,0,1,"any other questions",3681,1,0.450088041473075,0,0,0,0
530,NA,NA,NA,0,0,1,"the a900 is a <camera_type> camera .",3681,1,0.450088041473075,0,0,0,0
531,NA,NA,NA,0,0,1,"this one comes in silver <color> .",3681,1,0.450088041473075,0,0,0,0
532,NA,NA,NA,0,0,1,"it has both automatic and <settings> .",3681,1,0.450088041473075,0,0,0,0
549,NA,NA,NA,0,0,1,"please let me know if i can help you",3681,1,0.450088041473075,0,0,0,0
553,NA,NA,NA,0,0,1,"so you have anymore questions just let me know",3681,1,0.450088041473075,0,0,0,0
565,NA,NA,NA,0,0,1,"this camera is a <camera_type> type .",3681,1,0.450088041473075,0,0,0,0
568,NA,NA,NA,0,0,1,"this is a <camera_type> camera that has plenty of advanced filters and shooting modes .",3681,1,0.450088041473075,0,0,0,0
584,NA,NA,NA,0,0,1,"the <camera_name> weighs only <weight> .",3681,1,0.450088041473075,0,0,0,0
587,NA,NA,NA,0,0,1,"it has a max iso of 3200.",3681,1,0.450088041473075,0,0,0,0
594,NA,NA,NA,0,0,1,"<resolution> is the resolution size for this camera .",3681,1,0.450088041473075,0,0,0,0
596,NA,NA,NA,0,0,1,"sorry but the number of autofocus points isn't in my detail sheet.",3681,1,0.450088041473075,0,0,0,0
615,NA,NA,NA,0,0,1,"this one can be silver <color> .",3681,1,0.450088041473075,0,0,0,0
618,NA,NA,NA,0,0,1,"this is a nikon <camera_type> camera .",3681,1,0.450088041473075,0,0,0,0
621,NA,NA,NA,0,0,1,"if you need anything else please call me",3681,1,0.450088041473075,0,0,0,0
623,NA,NA,NA,0,0,1,"this is a fujifilm <camera_type> camera .",3681,1,0.450088041473075,0,0,0,0
628,NA,NA,NA,0,0,1,"this is your standard <camera_type> camera .",3681,1,0.450088041473075,0,0,0,0
629,NA,NA,NA,0,0,1,"the jx660 comes in colors <color> .",3681,1,0.450088041473075,0,0,0,0
631,NA,NA,NA,0,0,1,"with this option you will find resolution of just about <resolution> .",3681,1,0.450088041473075,0,0,0,0
642,NA,NA,NA,0,0,1,"this camera weighs only <weight> which is just the right weight to always keep in your bag .",3681,1,0.450088041473075,0,0,0,0
649,NA,NA,NA,0,0,1,"you have good optical zoom on this camera 35 times.",3681,1,0.450088041473075,0,0,0,0
652,NA,NA,NA,0,0,1,"this is a nikon coolpix <camera_type> camera .",3681,1,0.450088041473075,0,0,0,0
654,NA,NA,NA,0,0,1,"this camera 's <price> price tag is just the right number for you",3681,1,0.450088041473075,0,0,0,0
684,NA,NA,NA,0,0,1,"it 's <price> .",3681,1,0.450088041473075,0,0,0,0
685,NA,NA,NA,0,0,1,"if you have any other questions just please call me",3681,1,0.450088041473075,0,0,0,0
687,NA,NA,NA,0,0,1,"what we have here is the <camera_name> <camera_type> camera .",3681,1,0.450088041473075,0,0,0,0
701,NA,NA,NA,0,0,1,"okay thanks have a good sign if you have any questions please just ask okay thank you",3681,1,0.450088041473075,0,0,0,0
737,NA,NA,NA,0,0,1,"this nikon is <weight> and <price> .",3681,1,0.450088041473075,0,0,0,0
745,NA,NA,NA,0,0,1,"this sony alpha is <price> and has <autofocus_points> autofocus points .",3681,1,0.450088041473075,0,0,0,0
748,NA,NA,NA,0,0,1,"this one has an <sensor_size> .",3681,1,0.450088041473075,0,0,0,0
752,NA,NA,NA,0,0,1,"please let me know if i can help you",3681,1,0.450088041473075,0,0,0,0
754,NA,NA,NA,0,0,1,"this sony has <autofocus_points> autofocus points and an iso of up to 25600 .",3681,1,0.450088041473075,0,0,0,0
762,NA,NA,NA,0,0,1,"it is a <camera_type> with 22 preset shooting modes .",3681,1,0.450088041473075,0,0,0,0
765,NA,NA,NA,0,0,1,"so you have anymore questions just let me know",3681,1,0.450088041473075,0,0,0,0
767,NA,NA,NA,0,0,1,"this is a nikon coolpix <camera_type> camera .",3681,1,0.450088041473075,0,0,0,0
768,NA,NA,NA,0,0,1,"there are nearly 100 autofocus points",3681,1,0.450088041473075,0,0,0,0
775,NA,NA,NA,0,0,1,"it 's a <camera_type> camera with a resolution of <resolution> .",3681,1,0.450088041473075,0,0,0,0
778,NA,NA,NA,0,0,1,"this is an easy to use <camera_type> camera .",3681,1,0.450088041473075,0,0,0,0
786,NA,NA,NA,0,0,1,"you can buy this one for <price> .",3681,1,0.450088041473075,0,0,0,0
794,NA,NA,NA,0,0,1,"you can take exposures for any length of time in bulb mode using this camera.",3681,1,0.450088041473075,0,0,0,0
800,NA,NA,NA,0,0,1,"this is a <price> camera .",3681,1,0.450088041473075,0,0,0,0
810,NA,NA,NA,0,0,1,"the colors of this can be <color> .",3681,1,0.450088041473075,0,0,0,0
811,NA,NA,NA,0,0,1,"this camera has a cmos sensor size of <sensor_size>",3681,1,0.450088041473075,0,0,0,0
820,NA,NA,NA,0,0,1,"this camera is <camera_type> .",3681,1,0.450088041473075,0,0,0,0
830,NA,NA,NA,0,0,1,"this has a ccd sensor it is 1/2.3 inches.",3681,1,0.450088041473075,0,0,0,0
858,NA,NA,NA,0,0,1,"i really can't tell you how many autofocus points there are. sorry about that but it isn't listed.",3681,1,0.450088041473075,0,0,0,0
860,NA,NA,NA,0,0,1,"any other questions",3681,1,0.450088041473075,0,0,0,0
872,NA,NA,NA,0,0,1,"this is a sony alpha <camera_type> camera .",3681,1,0.450088041473075,0,0,0,0
887,NA,NA,NA,0,0,1,"please let me know if i can help you",3681,1,0.450088041473075,0,0,0,0
891,NA,NA,NA,0,0,1,"it has an <sensor_size> .",3681,1,0.450088041473075,0,0,0,0
896,NA,NA,NA,0,0,1,"i'm sorry i do not have this information.",3681,1,0.450088041473075,0,0,0,0
904,NA,NA,NA,0,0,1,"it is an interchangeable lens camera with both automatic and <settings> .",3681,1,0.450088041473075,0,0,0,0
905,NA,NA,NA,0,0,1,"the camera has a total of <autofocus_points> autofocus points .",3681,1,0.450088041473075,0,0,0,0
917,NA,NA,NA,0,0,1,"this one comes with a <sensor_size> .",3681,1,0.450088041473075,0,0,0,0
927,NA,NA,NA,0,0,1,"it has both automatic and <settings> .",3681,1,0.450088041473075,0,0,0,0
930,NA,NA,NA,0,0,1,"so you have anymore questions just let me know",3681,1,0.450088041473075,0,0,0,0
947,NA,NA,NA,0,0,1,"any other questions",3681,1,0.450088041473075,0,0,0,0
956,NA,NA,NA,0,0,1,"the a900 has an <sensor_size> .",3681,1,0.450088041473075,0,0,0,0
969,NA,NA,NA,0,0,1,"the colors of this can be <color> .",3681,1,0.450088041473075,0,0,0,0
977,NA,NA,NA,0,0,1,"this comes in two colors <color> .",3681,1,0.450088041473075,0,0,0,0
990,NA,NA,NA,0,0,1,"here 's an option i think you might like it 's the <camera_name> .",3681,1,0.450088041473075,0,0,0,0
1005,NA,NA,NA,0,0,1,"it's good afternoon how can i help",3681,1,0.450088041473075,0,0,0,0
1007,NA,NA,NA,0,0,1,"it 's <price> .",3681,1,0.450088041473075,0,0,0,0
1011,NA,NA,NA,0,0,1,"the camera comes with <autofocus_points> autofocus points .",3681,1,0.450088041473075,0,0,0,0
1014,NA,NA,NA,0,0,1,"ok ask me if you need any more help",3681,1,0.450088041473075,0,0,0,0
1017,NA,NA,NA,0,0,1,"it 's got <resolution> of resolution .",3681,1,0.450088041473075,0,0,0,0
1021,NA,NA,NA,0,0,1,"if you have any questions just let me know",3681,1,0.450088041473075,0,0,0,0
1026,NA,NA,NA,0,0,1,"it 's a <camera_type> an interchangeable lens .",3681,1,0.450088041473075,0,0,0,0
1052,NA,NA,NA,0,0,1,"<sensor_size> is what this camera has .",3681,1,0.450088041473075,0,0,0,0
1056,NA,NA,NA,0,0,1,"if you have any other questions just please call me",3681,1,0.450088041473075,0,0,0,0
1061,NA,NA,NA,0,0,1,"you get <autofocus_points> autofocus points with this camera .",3681,1,0.450088041473075,0,0,0,0
1072,NA,NA,NA,0,0,1,"the camera has a sensor size of <sensor_size>",3681,1,0.450088041473075,0,0,0,0
1082,NA,NA,NA,0,0,1,"the <camera_name> weighs only <weight> .",3681,1,0.450088041473075,0,0,0,0
1083,NA,NA,NA,0,0,1,"this camera is easy to use as it is a <camera_type> camera .",3681,1,0.450088041473075,0,0,0,0
1085,NA,NA,NA,0,0,1,"okay thanks have a good sign if you have any questions please just ask okay thank you",3681,1,0.450088041473075,0,0,0,0
1091,NA,NA,NA,0,0,1,"this one will cost you <price> .",3681,1,0.450088041473075,0,0,0,0
1097,NA,NA,NA,0,0,1,"the jx660 is a <camera_type> camera .",3681,1,0.450088041473075,0,0,0,0
1140,NA,NA,NA,0,0,1,"the camera is a <camera_type> .",3681,1,0.450088041473075,0,0,0,0
1146,NA,NA,NA,0,0,1,"the jx660 weighs only <weight> .",3681,1,0.450088041473075,0,0,0,0
1147,NA,NA,NA,0,0,1,"the camera has a sensor size of <sensor_size>",3681,1,0.450088041473075,0,0,0,0
1164,NA,NA,NA,0,0,1,"the camera we have here is a <camera_name> camera .",3681,1,0.450088041473075,0,0,0,0
1183,NA,NA,NA,0,0,1,"the camera has a total of <effects>",3681,1,0.450088041473075,0,0,0,0
1190,NA,NA,NA,0,0,1,"this one has an <sensor_size> .",3681,1,0.450088041473075,0,0,0,0
1191,NA,NA,NA,0,0,1,"you have your choice of <color> for this camera .",3681,1,0.450088041473075,0,0,0,0
1195,NA,NA,NA,0,0,1,"this alpha 100 is a sony <camera_type> camera .",3681,1,0.450088041473075,0,0,0,0
1215,NA,NA,NA,0,0,1,"this is a nikon coolpix <camera_type> camera .",3681,1,0.450088041473075,0,0,0,0
1221,NA,NA,NA,0,0,1,"the a900 is a <camera_type> camera .",3681,1,0.450088041473075,0,0,0,0
1236,NA,NA,NA,0,0,1,"the iso is quite high as it starts at 100 and goes all the way up to 25600.",3681,1,0.450088041473075,0,0,0,0
1246,NA,NA,NA,0,0,1,"sorry i'm not sure what effects the camera has.",3681,1,0.450088041473075,0,0,0,0
1249,NA,NA,NA,0,0,1,"this one is a <camera_type> camera .",3681,1,0.450088041473075,0,0,0,0
1267,NA,NA,NA,0,0,1,"this model is a <camera_type> type of camera .",3681,1,0.450088041473075,0,0,0,0
1272,NA,NA,NA,0,0,1,"this camera has good optical zoom. you can magnify up to 35 times.",3681,1,0.450088041473075,0,0,0,0
1275,NA,NA,NA,0,0,1,"its iso has a max of 3200.",3681,1,0.450088041473075,0,0,0,0
1279,NA,NA,NA,0,0,1,"this camera can have the iso set between <ISO> .",3681,1,0.450088041473075,0,0,0,0
1290,NA,NA,NA,0,0,1,"this one 's sensor measures <sensor_size>",3681,1,0.450088041473075,0,0,0,0
1294,NA,NA,NA,0,0,1,"this <camera_type> model is <price> and has iso <ISO> .",3681,1,0.450088041473075,0,0,0,0
1303,NA,NA,NA,0,0,1,"good afternoon how can i help you today",3681,1,0.450088041473075,0,0,0,0
1306,NA,NA,NA,0,0,1,"this one comes in <settings> .",3681,1,0.450088041473075,0,0,0,0
1310,NA,NA,NA,0,0,1,"this finepix is made by fujifilm and costs <price> .",3681,1,0.450088041473075,0,0,0,0
1316,NA,NA,NA,0,0,1,"i do not have information about the autofocus points of this camera.",3681,1,0.450088041473075,0,0,0,0
1331,NA,NA,NA,0,0,1,"this is a <resolution> camera .",3681,1,0.450088041473075,0,0,0,0
1353,NA,NA,NA,0,0,1,"this is a <camera_type> camera that is <camera_type>",3681,1,0.450088041473075,0,0,0,0
1354,NA,NA,NA,0,0,1,"there are <preset_modes> and backlighting .",3681,1,0.450088041473075,0,0,0,0
1359,NA,NA,NA,0,0,1,"this is a sony <camera_type> camera .",3681,1,0.450088041473075,0,0,0,0
1372,NA,NA,NA,0,0,1,"with this one you will get a sensor size of <sensor_size>",3681,1,0.450088041473075,0,0,0,0
1375,NA,NA,NA,0,0,1,"so you have anymore questions just let me know",3681,1,0.450088041473075,0,0,0,0
1379,NA,NA,NA,0,0,1,"the cost is <price> .",3681,1,0.450088041473075,0,0,0,0
1388,NA,NA,NA,0,0,1,"the <camera_name> has a <sensor_size> .",3681,1,0.450088041473075,0,0,0,0
1393,NA,NA,NA,0,0,1,"the fujifulm finepix is a <camera_type> camera availeable in both <color> and has over <resolution> shooting modes .",3681,1,0.450088041473075,0,0,0,0
1411,NA,NA,NA,0,0,1,"there are under a hundred autofocus points.",3681,1,0.450088041473075,0,0,0,0
1421,NA,NA,NA,0,0,1,"this nikon coolpix is only <price> and has <autofocus_points> autofocus points .",3681,1,0.450088041473075,0,0,0,0
1432,NA,NA,NA,0,0,1,"the <camera_name> is a <camera_type> camera .",3681,1,0.450088041473075,0,0,0,0
1446,NA,NA,NA,0,0,1,"it comes with a <resolution> resolution .",3681,1,0.450088041473075,0,0,0,0
1447,NA,NA,NA,0,0,1,"it's a camera with an interchangeable lens that has different effects and present modes.",3681,1,0.450088041473075,0,0,0,0
1457,NA,NA,NA,0,0,1,"this is a durable <camera_type> camera .",3681,1,0.450088041473075,0,0,0,0
1458,NA,NA,NA,0,0,1,"this camera has <resolution> of resolution .",3681,1,0.450088041473075,0,0,0,0
1470,NA,NA,NA,0,0,1,"this camera has an <sensor_size> .",3681,1,0.450088041473075,0,0,0,0
1473,NA,NA,NA,0,0,1,"sure you can expose for whatever time period you'd like in bulb mode.",3681,1,0.450088041473075,0,0,0,0
1476,NA,NA,NA,0,0,1,"the camera has almost 180 autofocus points.",3681,1,0.450088041473075,0,0,0,0
1485,NA,NA,NA,0,0,1,"the <camera_name> is a portable <camera_type> camera that comes with 17 exposure modes and <autofocus_points> autofocus points .",3681,1,0.450088041473075,0,0,0,0
1486,NA,NA,NA,0,0,1,"well this one is <price> .",3681,1,0.450088041473075,0,0,0,0
1488,NA,NA,NA,0,0,1,"it comes with a <resolution> resolution .",3681,1,0.450088041473075,0,0,0,0
1494,NA,NA,NA,0,0,1,"ok ask me if you need any more help",3681,1,0.450088041473075,0,0,0,0
1500,NA,NA,NA,0,0,1,"this camera uses <autofocus_points> autofocus points .",3681,1,0.450088041473075,0,0,0,0
1505,NA,NA,NA,0,0,1,"so you have anymore questions just let me know",3681,1,0.450088041473075,0,0,0,0
1509,NA,NA,NA,0,0,1,"the cost on this is <price> .",3681,1,0.450088041473075,0,0,0,0
1514,NA,NA,NA,0,0,1,"this one has just under 100 autofocus points.",3681,1,0.450088041473075,0,0,0,0
1536,NA,NA,NA,0,0,1,"the number of autofocus points that this camera has is <autofocus_points> .",3681,1,0.450088041473075,0,0,0,0
1549,NA,NA,NA,0,0,1,"the cost is <price> .",3681,1,0.450088041473075,0,0,0,0
1557,NA,NA,NA,0,0,1,"the <camera_name> comes in either <color> .",3681,1,0.450088041473075,0,0,0,0
1559,NA,NA,NA,0,0,1,"this is a <resolution> camera .",3681,1,0.450088041473075,0,0,0,0
1564,NA,NA,NA,0,0,1,"ok ask me if you need any more help",3681,1,0.450088041473075,0,0,0,0
1585,NA,NA,NA,0,0,1,"the jx660 is a <camera_type> camera .",3681,1,0.450088041473075,0,0,0,0
1587,NA,NA,NA,0,0,1,"the iso of this fujifilm is 3200.",3681,1,0.450088041473075,0,0,0,0
1592,NA,NA,NA,0,0,1,"if you need anything else please call me",3681,1,0.450088041473075,0,0,0,0
1597,NA,NA,NA,0,0,1,"the a900 has automatic and <settings> .",3681,1,0.450088041473075,0,0,0,0
1599,NA,NA,NA,0,0,1,"this model is the <camera_type> camera type .",3681,1,0.450088041473075,0,0,0,0
1622,NA,NA,NA,0,0,1,"this <camera_name> is <price> .",3681,1,0.450088041473075,0,0,0,0
1637,NA,NA,NA,0,0,1,"good afternoon i see you 're interested in this fujifilm camera it 's a <camera_type> camera .",3681,1,0.450088041473075,0,0,0,0
1640,NA,NA,NA,0,0,1,"the colors for this camera are <color> .",3681,1,0.450088041473075,0,0,0,0
1644,NA,NA,NA,0,0,1,"this is a standard <camera_type> camera .",3681,1,0.450088041473075,0,0,0,0
1649,NA,NA,NA,0,0,1,"this is a fujifilm <camera_type> camera .",3681,1,0.450088041473075,0,0,0,0
1651,NA,NA,NA,0,0,1,"the jx660 goes for only <price> .",3681,1,0.450088041473075,0,0,0,0
1652,NA,NA,NA,0,0,1,"this camera is a <camera_type> type .",3681,1,0.450088041473075,0,0,0,0
1663,NA,NA,NA,0,0,1,"if you have any questions just let me know",3681,1,0.450088041473075,0,0,0,0
1667,NA,NA,NA,0,0,1,"this one will cost you <price> .",3681,1,0.450088041473075,0,0,0,0
1690,NA,NA,NA,0,0,1,"this one is great cause it 's only <price> .",3681,1,0.450088041473075,0,0,0,0
1693,NA,NA,NA,0,0,1,"the iso of this one is <ISO> .",3681,1,0.450088041473075,0,0,0,0
1705,NA,NA,NA,0,0,1,"this model goes for <price> .",3681,1,0.450088041473075,0,0,0,0
1706,NA,NA,NA,0,0,1,"if you have any other questions just please call me",3681,1,0.450088041473075,0,0,0,0
1707,NA,NA,NA,0,0,1,"good afternoon how can i help you today",3681,1,0.450088041473075,0,0,0,0
1711,NA,NA,NA,0,0,1,"this one's iso goes to 25600.",3681,1,0.450088041473075,0,0,0,0
1716,NA,NA,NA,0,0,1,"okay thanks have a good sign if you have any questions please just ask okay thank you",3681,1,0.450088041473075,0,0,0,0
1726,NA,NA,NA,0,0,1,"there are <settings> .",3681,1,0.450088041473075,0,0,0,0
1747,NA,NA,NA,0,0,1,"it also provides <settings> .",3681,1,0.450088041473075,0,0,0,0
1760,NA,NA,NA,0,0,1,"good afternoon how can i help you today",3681,1,0.450088041473075,0,0,0,0
1766,NA,NA,NA,0,0,1,"this is a fujifilm <camera_type> camera .",3681,1,0.450088041473075,0,0,0,0
1769,NA,NA,NA,0,0,1,"if you have any questions just let me know",3681,1,0.450088041473075,0,0,0,0
1770,NA,NA,NA,0,0,1,"good afternoon how can i help you today",3681,1,0.450088041473075,0,0,0,0
1771,NA,NA,NA,0,0,1,"this fujifilm model is <weight> and costs <price> and it has tons of features .",3681,1,0.450088041473075,0,0,0,0
1775,NA,NA,NA,0,0,1,"this nikon is only <price> and has <autofocus_points> autofocus points .",3681,1,0.450088041473075,0,0,0,0
1784,NA,NA,NA,0,0,1,"please let me know if i can help you",3681,1,0.450088041473075,0,0,0,0
1786,NA,NA,NA,0,0,1,"this is a <camera_name> and it 's iso goes to 25600 .",3681,1,0.450088041473075,0,0,0,0
1796,NA,NA,NA,0,0,1,"this is a nikon <camera_type> camera .",3681,1,0.450088041473075,0,0,0,0
1801,NA,NA,NA,0,0,1,"this one has effects that aren't listed. sorry.",3681,1,0.450088041473075,0,0,0,0
1812,NA,NA,NA,0,0,1,"this well priced camera has has 17 exposure modes <optical_zoom> optical zoom <autofocus_points> autofocus points and is a <camera_type> model .",3681,1,0.450088041473075,0,0,0,0
1816,NA,NA,NA,0,0,1,"depending on your preference you can choose <settings> .",3681,1,0.450088041473075,0,0,0,0
1817,NA,NA,NA,0,0,1,"this <camera_type> camera is great for all of your needs .",3681,1,0.450088041473075,0,0,0,0
1825,NA,NA,NA,0,0,1,"so you have anymore questions just let me know",3681,1,0.450088041473075,0,0,0,0
1834,NA,NA,NA,0,0,1,"that information isn't available to me right now. sorry about that.",3681,1,0.450088041473075,0,0,0,0
1840,NA,NA,NA,0,0,1,"if you need anything else please call me",3681,1,0.450088041473075,0,0,0,0
1846,NA,NA,NA,0,0,1,"take a look at the <camera_name> .",3681,1,0.450088041473075,0,0,0,0
1847,NA,NA,NA,0,0,1,"this fujifilm model's sensor size is 1/2.3 and it's a ccd sensor.",3681,1,0.450088041473075,0,0,0,0
1858,NA,NA,NA,0,0,1,"so you have anymore questions just let me know",3681,1,0.450088041473075,0,0,0,0
1877,NA,NA,NA,0,0,1,"this is a good example of the <camera_type> type of camera .",3681,1,0.450088041473075,0,0,0,0
1881,NA,NA,NA,0,0,1,"regarding sensor size this model sports a <sensor_size> .",3681,1,0.450088041473075,0,0,0,0
1888,NA,NA,NA,0,0,1,"it 's a <camera_type> camera with <settings> that has several preset modes and effects .",3681,1,0.450088041473075,0,0,0,0
1892,NA,NA,NA,0,0,1,"well this one comes to about <price> .",3681,1,0.450088041473075,0,0,0,0
1893,NA,NA,NA,0,0,1,"if you have any other questions just please call me",3681,1,0.450088041473075,0,0,0,0
